AppNo,PDF,Fyr,State,FormV,Nickname,Status,ServiceCat,OrgName,Address1,Address2,City,ZipCode,ZCExt,Phone,PhoneExt,Email,Number,FCCRegNo,AppType,CFName,CMInitial,CLName,CEmail,CPhone,CPhoneExt,CDateTime,Enrollment,NSLPCount,NSLPPer,URStatus,COneRate,CTwoRate,VoiceRate,FundReqAmt,LastUpdate,Latitude,Longitude,CongDist,CatColor
181008279,http://publicdata.usac.org/SL/Prd/Form471/332360/181008279/Original/USAC_FCC_FORM_471_APPLICATION_181008279_CERTIFIED.pdf,2018,PA,Original,CARBF-Y21-PHONE,Certified,Category1,Carnegie Free Library,1301 7th Ave,,Beaver Falls,15010,4219,724-846-4340,,,125148,11751542,Library,Jennifer,,Fausey,jfausey@csiu.org,570-523-1155,,2/9/2018 14:43,"1,708","1,682",0.98,Urban,0.9,0.85,0.1,$174.00 ,2/9/2018 14:44,40.7542516,-80.319904,Congressional District 12,1
181027453,http://publicdata.usac.org/SL/Prd/Form471/334969/181027453/Original/USAC_FCC_FORM_471_APPLICATION_181027453_CERTIFIED.pdf,2018,FL,Original,Spectrum VoiceE471EagleLake Year 21,Certified,Category1,Eagle Lake Public Library,75 N 7th St,,Eagle Lake,33839,,863-519-7958,,gladys.roberts@mypclc.info,127815,20536868,Library,Gladys,,Roberts,eaglakliberate@gmail.com,863-519-7958,,3/21/2018 14:53,"93,451","82,892",0.89,Urban,0.9,0.85,0.1,$174.18 ,3/21/2018 14:54,27.9774209,-81.7541188,Congressional District 9,1
181033508,http://publicdata.usac.org/SL/Prd/Form471/344993/181033508/Original/USAC_FCC_FORM_471_APPLICATION_181033508_CERTIFIED.pdf,2018,KS,Original,NESS CITY PUBLIC LIBRARY FY2018.C2,Certified,Category2,Ness City Public Library,113 S Iowa Ave,,Ness City,67560,1901,785-798-3415,,director@nesscitylibrary.org,138052,11918232,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/20/2018 19:37,270,143,0.53,Rural,0.8,0.8,0,$176.31 ,3/20/2018 19:38,38.4536238,-99.9038,Congressional District 1,1
181035339,http://publicdata.usac.org/SL/Prd/Form471/390921/181035339/Original/USAC_FCC_FORM_471_APPLICATION_181035339_CERTIFIED.pdf,2018,NY,Original,Sprint 2018,Certified,Category1,Academic Leadership Charter School,677 East 141st Street,,Bronx,10454,,718-585-4215,,lvarghese07@gmail.com,16060678,20640991,School,Leena,,Varghese,lvarghese07@gmail.com,718-585-4215,,3/21/2018 14:52,509,489,0.96,Urban,0.9,0.85,0.1,$176.40 ,3/21/2018 14:53,40.8074139,-73.9129257,Congressional District 15,1
181038969,http://publicdata.usac.org/SL/Prd/Form471/353005/181038969/Original/USAC_FCC_FORM_471_APPLICATION_181038969_CERTIFIED.pdf,2018,NJ,Original,FORM471C2SNETWMIL18,Certified,Category2,Pals Plus,292 Piaget Avenue,,Clifton,7011,2521,973-968-6160,,kulesa@palsplus.org,151702,11996303,Consortium,Lisa,,Kulesa,kulesa@palsplus.org,973-968-6160,,3/22/2018 13:44,"3,309",522,0.16,Urban,0.4,0.4,0,$178.08 ,3/22/2018 13:47,40.8807939,-74.1468795,Congressional District 9,1
181030609,http://publicdata.usac.org/SL/Prd/Form471/350399/181030609/Original/USAC_FCC_FORM_471_APPLICATION_181030609_CERTIFIED.pdf,2018,CA,Original,2018-2019 Ovitt Fax/POTS (471),Certified,Category1,Ontario City Library System,215 East C Street,,Ontario,91764,,909-395-2230,,asaeger@ontarioca.gov,143601,12306379,Library System,Alan,,Saeger,asaeger@ontarioca.gov,909-395-2230,,3/22/2018 14:43,"22,503","19,571",0.87,Urban,0.9,0.85,0.1,$178.63 ,3/22/2018 14:45,34.0661168,-117.6491148,Congressional District 35,1
181032989,http://publicdata.usac.org/SL/Prd/Form471/224513/181032989/Original/USAC_FCC_FORM_471_APPLICATION_181032989_CERTIFIED.pdf,2018,NY,Original,11424 FY2018 C2,Certified,Category2,St Mary Elementary School,1340 Northern Blvd,,Manhasset,11030,3020,516-627-0184,,,11424,12001673,School,Denton,,Clark,dclark@mondavi-design.com,585-594-5888,,3/21/2018 20:04,304,28,0.09,Urban,0.4,0.4,0,$178.95 ,3/21/2018 20:05,40.7923996,-73.697191,Congressional District 3,1
181028001,http://publicdata.usac.org/SL/Prd/Form471/343509/181028001/Original/USAC_FCC_FORM_471_APPLICATION_181028001_CERTIFIED.pdf,2018,IL,Original,Effingham Helen Matthes IC,Certified,Category2,Helen Matthes Library,100 E Market Ave,,Effingham,62401,3472,217-342-2464,,AMANDAS@EFFINGHAMLIBRARY.ORG,136543,11841376,Library,Jill,,Dare,4jdare@gmail.com,618-927-4408,1,3/17/2018 12:24,"2,526","1,074",0.43,Rural,0.7,0.7,0,$179.58 ,3/17/2018 12:25,39.1234112,-88.5416527,Congressional District 15,1
181023367,http://publicdata.usac.org/SL/Prd/Form471/224011/181023367/Original/USAC_FCC_FORM_471_APPLICATION_181023367_CERTIFIED.pdf,2018,NY,Original,Cablevision 019,Certified,Category1,Westchester Day School,856 Orienta Ave,,Mamaroneck,10543,,914-698-8900,,,10897,11966298,School,Maria,,Filardo,mfilardo@westchesterday.org,914-698-8900,,3/13/2018 13:56,393,3,0.01,Urban,0.2,0.2,0,$179.88 ,3/13/2018 13:57,40.935288,-73.727062,Congressional District 16,1
181013558,http://publicdata.usac.org/SL/Prd/Form471/329634/181013558/Original/USAC_FCC_FORM_471_APPLICATION_181013558_CERTIFIED.pdf,2018,CT,Original,Scotland Library Fiber Maintenance 2018,Certified,Category1,Scotland Public Library,21 Brook Road,,Scotland,6264,,860-423-1492,,scotlandpubliclibrary@yahoo.com,122379,25482829,Library,Mary,,Geragotelis,scotlandpubliclibrary@yahoo.com,860-423-1492,,2/26/2018 12:00,119,35,0.29,Rural,0.6,0.6,0,$180.00 ,2/26/2018 12:00,41.6999096,-72.0819079,Congressional District 2,1
181007976,http://publicdata.usac.org/SL/Prd/Form471/332409/181007976/Original/USAC_FCC_FORM_471_APPLICATION_181007976_CERTIFIED.pdf,2018,PA,Original,ROCH-Y21-PHONE,Certified,Category1,Rochester Public Library,252 Adams St,,Rochester,15074,2137,724-774-7783,,,125197,13047352,Library,Jennifer,,Fausey,jfausey@csiu.org,570-523-1155,,2/12/2018 15:01,691,652,0.94,Urban,0.9,0.85,0.1,$180.00 ,2/12/2018 15:01,40.7024913,-80.2836951,Congressional District 12,1
181040480,http://publicdata.usac.org/SL/Prd/Form471/352159/181040480/Original/USAC_FCC_FORM_471_APPLICATION_181040480_CERTIFIED.pdf,2018,WA,Original,Erate CAT2 2018,Certified,Category2,Palisades School District 102,1114 Palisades Rd,,Palisades,98845,9609,509-884-8071,,,145398,1582790,School District,Ismael,,Vivanco,ishv@ncesd.org,509-884-8071,,3/22/2018 18:15,31,28,0.9,Rural,0.9,0.85,0.1,$180.88 ,3/22/2018 18:18,47.416096,-119.916139,Congressional District 4,1
181010087,http://publicdata.usac.org/SL/Prd/Form471/17006583/181010087/Original/USAC_FCC_FORM_471_APPLICATION_181010087_CERTIFIED.pdf,2018,WA,Original,LCC Head Start Y 2018 471 C1 - voice,Certified,Category1,Lower Columbia College Head Start/Ehs/Eceap,1600 Maple Street,,Longview,98632,,360-442-2800,,bray@lowercolumbia.edu,17006583,11167376,School District,Paul,,Karlin,pauljkarlin@outlook.com,216-926-5997,,2/15/2018 17:07,464,464,1,Urban,0.9,0.85,0.1,$181.74 ,2/15/2018 17:08,46.1427245,-122.9363414,Congressional District 3,1
181022380,http://publicdata.usac.org/SL/Prd/Form471/384828/181022380/Original/USAC_FCC_FORM_471_APPLICATION_181022380_CERTIFIED.pdf,2018,CA,Original,up-evs-voice18,Certified,Category1,Value Schools,680 Wilshire Place,Suite 315,Los Angeles,90005,,213-388-8676,,,16050271,19286574,School District,Jose,,Esquivel,jesquivel@valueschools.com,213-748-8868,,3/12/2018 15:02,"1,524","1,386",0.91,Urban,0.9,0.85,0.1,$182.45 ,3/12/2018 15:03,34.0605784,-118.2874431,Congressional District 34,1
181009420,http://publicdata.usac.org/SL/Prd/Form471/333098/181009420/Original/USAC_FCC_FORM_471_APPLICATION_181009420_CERTIFIED.pdf,2018,PA,Original,Long_Distance_2018_19,Certified,Category1,Shenandoah Valley Sch District,805 West Center Street,,Shenandoah,17976,,570-462-1936,,,125894,12019907,School District,Don,,Brown,browd@svbluedevils.org,570-462-1936,1006,2/14/2018 11:43,"1,112","1,093",0.98,Rural,0.9,0.85,0.1,$182.96 ,2/14/2018 11:43,40.8198777,-76.2112781,Congressional District 17,1
181033600,http://publicdata.usac.org/SL/Prd/Form471/17017210/181033600/Original/USAC_FCC_FORM_471_APPLICATION_181033600_CERTIFIED.pdf,2018,PR,Original,FORM 471 FY 2018-2019-INTERNAL CONNECTIONS,Certified,Category2,Global Mission Academy,"Agustin Stahl Carr. 174 #89 Bajos, Local A,",,Bayamón,960,,787-360-3665,,globalmissionacademy@yahoo.com,17017210,27155548,School,Wanda,,Acevedo,globalmissionacademy@yahoo.com,787-360-3665,,3/20/2018 20:43,36,10,0.28,Urban,0.5,0.5,0,$183.00 ,3/20/2018 20:44,,,,1
181037602,http://publicdata.usac.org/SL/Prd/Form471/330100/181037602/Original/USAC_FCC_FORM_471_APPLICATION_181037602_CERTIFIED.pdf,2018,NJ,Original,"Riverdale - 2018 471, Cat 2",Certified,Category2,Riverdale School District,52 Newark Pompton Tpke,,Riverdale,7457,1419,973-839-1304,,,122847,19550052,School District,Jayson,,Gutierrez,jgutierrez@rpsnj.org,973-839-1300,103,3/22/2018 4:43,318,52,0.16,Urban,0.4,0.4,0,$183.81 ,3/22/2018 4:44,40.9929583,-74.3040362,Congressional District 11,1
181026737,http://publicdata.usac.org/SL/Prd/Form471/17001621/181026737/Original/USAC_FCC_FORM_471_APPLICATION_181026737_CERTIFIED.pdf,2018,FL,Original,Bartow Library BEN 127810,Certified,Category1,Department Of Management Services,"4050 Esplanade Way, Ste 335 Bldg.",,Tallahasse,33299,950,850-413-0619,,erateassist.district@dms.myflorida.com,17001621,22278436,Consortium,Lyell,,Walker,erateassist.district@dms.myflorida.com,850-413-0619,,3/22/2018 12:47,"93,451","82,892",0.89,Urban,0.9,0.85,0.1,$185.34 ,3/22/2018 12:49,30.3898837,-84.2327538,Congressional District 2,1
181003616,http://publicdata.usac.org/SL/Prd/Form471/17013256/181003616/Original/USAC_FCC_FORM_471_APPLICATION_181003616_CERTIFIED.pdf,2018,CT,Original,TRAILBLAZERS-2018-C1-CELLULAR,Certified,Category1,Trailblazers Academy Charter School, 83 Lockwood Avenue,,Stamford,6902,,203-219-5264,,,17013256,26287078,School,Dave,,Miller,davemiller@advanedgesolutions.com,412-668-0785,,1/29/2018 11:46,134,124,0.93,Urban,0.9,0.85,0.1,$188.71 ,1/29/2018 11:47,,,,1
181009068,http://publicdata.usac.org/SL/Prd/Form471/268517/181009068/Original/USAC_FCC_FORM_471_APPLICATION_181009068_CERTIFIED.pdf,2018,MI,Original,ICS 2018 C2 471,Certified,Category2,Immaculate Conception School,601 S Douglas Ave,,Three Rivers,49093,2044,616-273-2085,,,57199,26143917,School,Janelle,,Morgan,jmorgan@elitefund.com,989-283-1200,,2/16/2018 10:37,15,10,0.67,Rural,0.8,0.8,0,$188.80 ,2/16/2018 10:37,41.9359052,-85.6429529,Congressional District 6,1
181025599,http://publicdata.usac.org/SL/Prd/Form471/233690/181025599/Original/USAC_FCC_FORM_471_APPLICATION_181025599_CERTIFIED.pdf,2018,PA,Original,MTG Firewall,Certified,Category2,Mater Dei Catholic School,493 E Main St,,Lansdale,19446,2875,215-368-0995,,,20925,15574841,School,Terry,,Morley,tmorley@materdeicatholic.com,215-368-0995,,3/23/2018 15:47,415,39,0.09,Urban,0.4,0.4,0,$190.92 ,5/2/2018 16:46,40.2365655,-75.2740826,Congressional District 13,1
181024782,http://publicdata.usac.org/SL/Prd/Form471/334960/181024782/Original/USAC_FCC_FORM_471_APPLICATION_181024782_CERTIFIED.pdf,2018,FL,Original,Spectrum471ELibraryTelephoneYear21,Certified,Category1,Lakeland Public Library,100 Lake Morton Dr,,Lakeland,33801,5347,863-519-7958,,gladys.roberts@mypclc.info,127806,26258392,Library System,Gladys,,Roberts,lakelibsyserate@gmail.com,863-519-7958,,3/21/2018 16:08,"93,451","82,892",0.89,Urban,0.9,0.85,0.1,$191.51 ,3/21/2018 16:09,28.0374636,-81.9495356,Congressional District 15,1
181003573,http://publicdata.usac.org/SL/Prd/Form471/332990/181003573/Original/USAC_FCC_FORM_471_APPLICATION_181003573_CERTIFIED.pdf,2018,PA,Original,FY 2018 Kaltreider Telecom,Certified,Category1,York County Library System,159 East Market Street,,York,17401,,717-849-6965,,,125786,12186284,Library System,Rob,,Mckinney,rmckinney@yorklibraries.org,717-849-6965,,1/24/2018 14:15,"5,917","5,917",1,Urban,0.9,0.85,0.1,$191.68 ,1/24/2018 14:16,39.9637418,-76.7241589,Congressional District 4,1
181026631,http://publicdata.usac.org/SL/Prd/Form471/345093/181026631/Original/USAC_FCC_FORM_471_APPLICATION_181026631_CERTIFIED.pdf,2018,KS,Original,BUCKLIN PUBLIC LIBRARY FY2018.C2,Certified,Category2,Bucklin Public Library,"120 S Main, Po Box 596",,Bucklin,67834,,620-826-3223,,kleon@bucklinpubliclibrary.org,138155,11822533,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/16/2018 10:23,236,130,0.55,Rural,0.8,0.8,0,$191.84 ,3/16/2018 10:23,37.5487603,-99.6336807,Congressional District 1,1
181038779,http://publicdata.usac.org/SL/Prd/Form471/343806/181038779/Original/USAC_FCC_FORM_471_APPLICATION_181038779_CERTIFIED.pdf,2018,IL,Original,Fontier Wireless,Certified,Category1,Metropolis Public Library,317 Metropolis St,,Metropolis,62960,2135,618-524-4312,,library@cityofmetropolis.com,136844,11873205,Library,Carrie,,L Stapleton,carrie.rutherford04@gmail.com,618-524-4312,,3/22/2018 12:47,"2,187","1,272",0.58,Rural,0.8,0.8,0,$191.90 ,3/22/2018 12:49,37.1494401,-88.7320242,Congressional District 15,1
181025298,http://publicdata.usac.org/SL/Prd/Form471/332400/181025298/Original/USAC_FCC_FORM_471_APPLICATION_181025298_CERTIFIED.pdf,2018,PA,Original,NB-Y21-PHONE,Certified,Category1,New Brighton Public Library,1021 3rd Ave,,New Brighton,15066,2011,724-846-7991,,,125188,20688321,Library,Jennifer,,Fausey,jfausey@csiu.org,570-523-1155,,3/22/2018 16:37,"1,406","1,182",0.84,Urban,0.9,0.85,0.1,$192.00 ,3/22/2018 16:39,40.7328021,-80.3116265,Congressional District 12,1
181017032,http://publicdata.usac.org/SL/Prd/Form471/17009715/181017032/Original/USAC_FCC_FORM_471_APPLICATION_181017032_CERTIFIED.pdf,2018,OH,Original,Mayfair Category 2 Cabinet,Certified,Category2,Mayfair Christian School,2350 Graybill Rd,,Uniontown,44685,8119,330-896-3184,,office@mayfairchristianschool.com,17009715,25531617,School,Clifford,,Reynolds,hcreynoldsiii@mayfairchristianschool.com,330-354-1456,,3/22/2018 21:56,65,51,0.78,Rural,0.9,0.85,0.1,$192.95 ,3/22/2018 21:57,40.953626,-81.447236,Congressional District 16,1
181033889,http://publicdata.usac.org/SL/Prd/Form471/344744/181033889/Original/USAC_FCC_FORM_471_APPLICATION_181033889_CERTIFIED.pdf,2018,KS,Original,HANOVER PUBLIC LIBRARY FY2018.C2,Certified,Category2,Hanover Public Library,205 Jackson Street Po Box 97,,Hanover,66945,9999,785-337-2424,,hanoverlib@gmail.com,137796,11883519,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/20/2018 23:12,341,120,0.35,Rural,0.7,0.7,0,$193.26 ,3/20/2018 23:13,39.891489,-96.8738869,Congressional District 1,1
181033855,http://publicdata.usac.org/SL/Prd/Form471/362426/181033855/Original/USAC_FCC_FORM_471_APPLICATION_181033855_CERTIFIED.pdf,2018,KS,Original,BURNLEY MEMORIAL LIBRARY FY2018.C2,Certified,Category2,Burnley Memorial Library,401 Oak Street,Po Box 509,Cottonwood Falls,66845,,620-273-8588,,burnleylibrary@gmail.com,212188,11945110,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/20/2018 22:44,354,125,0.35,Rural,0.7,0.7,0,$193.26 ,3/20/2018 22:45,38.3658024,-96.5424597,Congressional District 1,1
181033817,http://publicdata.usac.org/SL/Prd/Form471/344579/181033817/Original/USAC_FCC_FORM_471_APPLICATION_181033817_CERTIFIED.pdf,2018,KS,Original,AXTELL PUBLIC LIBRARY FY2018.C2,Certified,Category2,Axtell Public Library,401 Maple St,,Axtell,66403,,785-736-2858,,axtellpl@gmail.com,137624,11805900,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/20/2018 22:26,"1,093",403,0.37,Rural,0.7,0.7,0,$193.26 ,3/20/2018 22:27,39.8723399,-96.2590367,Congressional District 2,1
181013142,http://publicdata.usac.org/SL/Prd/Form471/17003539/181013142/Original/USAC_FCC_FORM_471_APPLICATION_181013142_CERTIFIED.pdf,2018,TN,Original,MEMPHIS SCHOLARS CONSORTIA-2018-C1-RE-CELLULAR,Certified,Category1,Memphis Scholars Consortia,90 West Olive Stree,,Memphis,38106,,215-232-9727,,consortium-erate@memphisscholars.org,17003539,25770801,Consortium,Dave,,Miller,davemiller@advanedgesolutions.com,412-668-0785,,2/28/2018 10:55,202,202,1,Urban,0.9,0.85,0.1,$194.94 ,2/28/2018 10:56,35.1100803,-90.0667388,Congressional District 9,1
181038707,http://publicdata.usac.org/SL/Prd/Form471/350635/181038707/Original/USAC_FCC_FORM_471_APPLICATION_181038707_CERTIFIED.pdf,2018,CA,Original,YR212018 Cellular,Certified,Category1,Di Giorgio School District,19405 Buena Vista Blvd,,Arvin,93203,9709,661-854-2604,,thallum@digiorgio.k12.ca.us,143840,13753314,School District,Terry,,Hallum,thallum@digiorgio.k12.ca.us,661-854-2604,,3/22/2018 13:30,218,211,0.97,Rural,0.9,0.85,0.1,$195.26 ,3/22/2018 13:31,35.236595,-118.786061,Congressional District 21,1
181028783,http://publicdata.usac.org/SL/Prd/Form471/233083/181028783/Original/USAC_FCC_FORM_471_APPLICATION_181028783_CERTIFIED.pdf,2018,PA,Original,Gesu 2018 Voice AT&T,Certified,Category1,Gesu Catholic School,1700 W Thompson St,,Philadelphia,19121,5023,215-763-3660,,,20298,15853369,School,Chris,,Quintanilla,info@eratefunds.net,888-531-6772,,3/18/2018 19:19,454,392,0.86,Urban,0.9,0.85,0.1,$195.31 ,3/18/2018 19:19,39.973938,-75.1647225,Congressional District 2,1
181032024,http://publicdata.usac.org/SL/Prd/Form471/401904/181032024/Original/USAC_FCC_FORM_471_APPLICATION_181032024_CERTIFIED.pdf,2018,OH,Original,Chapelside MIBS CAT 2,Certified,Category2,Chapelside Cleveland Academy Inc,3845 E 131st St,,Cleveland,44120,,234-650-4260,,,16073115,11951076,School,Shannon,,Slutman,shannon.slutman.erate.academies@acachapel.com,302-312-1100,,3/20/2018 13:04,265,265,1,Urban,0.9,0.85,0.1,$195.64 ,3/20/2018 13:05,41.4539472,-81.5906615,Congressional District 11,1
181036099,http://publicdata.usac.org/SL/Prd/Form471/400816/181036099/Original/USAC_FCC_FORM_471_APPLICATION_181036099_CERTIFIED.pdf,2018,IL,Original,471-1819,Certified,Category1,Spring Garden Ccsd #178,511 South Elm Street,,Ina,62846,,618-437-5361,,smorss@sgd178.org,16080554,24451593,School District,Susan,,Morss,smorss@sgd178.org,618-437-5361,,3/22/2018 17:27,256,256,1,Rural,0.9,0.85,0.1,$195.86 ,3/22/2018 17:29,38.1479167,-88.9060567,Congressional District 12,1
181013778,http://publicdata.usac.org/SL/Prd/Form471/17000697/181013778/Original/USAC_FCC_FORM_471_APPLICATION_181013778_CERTIFIED.pdf,2018,OK,Original,PIONEER POTS 2018-2019,Certified,Category1,Community Action Development Corp. Head Start,400a N Randlett,,Hobart,73651,,580-726-3343,,cadcerate_1@yahoo.com,17000697,20383485,School District,Christy,,Glisson,cadcerate_1@yahoo.com,580-726-3343,,3/6/2018 11:45,367,367,1,Rural,0.9,0.85,0.1,$196.32 ,3/6/2018 11:46,35.0325863,-99.0992138,Congressional District 3,1
181018213,http://publicdata.usac.org/SL/Prd/Form471/261317/181018213/Original/USAC_FCC_FORM_471_APPLICATION_181018213_CERTIFIED.pdf,2018,OH,Original,FY2018 internal maintenance,Certified,Category2,Pope John Xxiii Elementary Sch,3806 Manchester Rd,,Middletown,45042,2847,513-424-1196,121,rconti@stjohn23school.org,49499,13611942,School,Rita,,Conti,rconti@stjohn23school.org,513-424-1196,,3/9/2018 8:05,355,49,0.14,Urban,0.4,0.4,0,$197.52 ,3/9/2018 8:06,39.527937,-84.362311,Congressional District 8,1
181016258,http://publicdata.usac.org/SL/Prd/Form471/334598/181016258/Original/USAC_FCC_FORM_471_APPLICATION_181016258_CERTIFIED.pdf,2018,GA,Original,2018Cat1-VOIP471Pulaski,Certified,Category1,Ocmulgee Reg Library System,531 2nd Ave,,Eastman,31023,,478-374-5182,,erate@orls.org,127427,11622172,Library System,Chris,,Woodburn,erate@orls.org,478-374-5182,,3/8/2018 16:22,"3,034","2,485",0.82,Rural,0.9,0.85,0.1,$198.00 ,3/8/2018 16:22,32.1927268,-83.1800888,Congressional District 8,1
181026820,http://publicdata.usac.org/SL/Prd/Form471/334665/181026820/Original/USAC_FCC_FORM_471_APPLICATION_181026820_CERTIFIED.pdf,2018,GA,Original,Analog,Certified,Category1,Central Library Of Dougherty County,300 Pine Ave,,Albany,31701,2533,229-420-3200,,,127498,11840485,Library System,Sabrina,,Little,slittle@docolib.org,229-420-3200,,3/22/2018 10:09,"14,219","13,587",0.96,Urban,0.9,0.85,0.1,$198.00 ,3/22/2018 10:10,31.5781483,-84.1539749,Congressional District 2,1
181003558,http://publicdata.usac.org/SL/Prd/Form471/232011/181003558/Original/USAC_FCC_FORM_471_APPLICATION_181003558_CERTIFIED.pdf,2018,PA,Original,Telephone Service Electric,Certified,Category1,Mercy Special Learning Center,830 S Woodward St,,Allentown,18103,3440,610-797-8242,,danastenmercy@ptd.net,19201,20707360,School,Dana,L,Sten,danastenmercy@ptd.net,610-797-8242,,1/24/2018 14:25,61,61,1,Urban,0.9,0.85,0.1,$198.58 ,1/24/2018 14:26,40.5922223,-75.457415,Congressional District 15,1
181000606,http://publicdata.usac.org/SL/Prd/Form471/350185/181000606/Original/USAC_FCC_FORM_471_APPLICATION_181000606_CERTIFIED.pdf,2018,NM,Original,470 2018 phone,Certified,Category1,Tucumcari Public Library,602 S 2nd St,,Tucumcari,88401,2864,575-461-0295,,,143378,22426910,Library,Linda,,Gonzalez,library@cityoftucumcari.com,575-461-0295,,1/12/2018 14:26,935,935,1,Rural,0.9,0.85,0.1,$201.52 ,1/12/2018 14:27,35.1737906,-103.7261455,Congressional District 3,1
181019755,http://publicdata.usac.org/SL/Prd/Form471/384694/181019755/Original/USAC_FCC_FORM_471_APPLICATION_181019755_CERTIFIED.pdf,2018,PA,Original,BLHS-2018-C1-VOICE,Certified,Category1,Boys' Latin Of Philadelphia Charter School,5501 Cedar Avenue,,Philadelphia,19143,,215-387-5149,,,16050077,19366210,School,Dave,,Miller,davemiller@advanedgesolutions.com,412-668-0785,,3/8/2018 12:37,456,404,0.89,Urban,0.9,0.85,0.1,$202.68 ,3/8/2018 12:37,39.9516659,-75.233437,Congressional District 2,1
